"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5426,23, ,A1,3060 BARKLEY AVENUE                      ,            ,10465, 1 , -   , 1 ," 3,025 "," 1,070 ",1930,1,A1," 155,000 ",3/29/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5427,68, ,A2,2917 SCOTT PLACE                         ,            ,10465, 1 , -   , 1 ," 5,000 "," 1,362 ",1930,1,A2," 477,500 ",5/13/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5428,41, ,A2,853 LOGAN AVENUE                         ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,480 ",1920,1,A2," 455,000 ",2/23/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5428,56, ,A2,817 LOGAN AVENUE                         ,            ,10465, 1 , -   , 1 ," 2,500 "," 2,160 ",1920,1,A2," 399,000 ",6/30/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5429,53, ,A1,833 HOLLYWOOD AVENUE                     ,            ,10465, 1 , -   , 1 ," 5,600 "," 2,100 ",1920,1,A1," 495,000 ",1/19/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5431,37, ,A1,759 EDISON AVENUE                        ,            ,10465, 1 , -   , 1 ," 3,750 "," 2,685 ",1920,1,A1," 455,000 ",4/8/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5432,16, ,A1,728 EDISON AVENUE                        ,            ,10465, 1 , -   , 1 ," 5,000 "," 1,448 ",1920,1,A1, -   ,9/20/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5432,62, ,A5,703 LOGAN AVENUE                         ,            ,10465, 1 , -   , 1 ," 1,767 "," 1,572 ",1950,1,A5," 375,000 ",10/25/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5436,17, ,A2,630 EDISON AVENUE                        ,            ,10465, 1 , -   , 1 ," 3,117 ", 880 ,1920,1,A2," 455,000 ",7/11/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5436,48, ,A1,657 LOGAN AVENUE                         ,            ,10465, 1 , -   , 1 ," 3,000 "," 2,297 ",1920,1,A1, -   ,4/25/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5437,5, ,A2,3011 SCHLEY AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,400 ", 780 ,1915,1,A2," 161,725 ",10/28/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5437,5, ,A2,3011 SCHLEY AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,400 ", 780 ,1915,1,A2," 205,257 ",5/18/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5439,27, ,A1,575 EDISON                               ,            ,10465, 1 , -   , 1 ," 2,661 "," 1,402 ",1935,1,A1," 430,000 ",10/4/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5446,35, ,A1,320 LOGAN AVENUE                         ,            ,10465, 1 , -   , 1 ," 2,500 "," 2,298 ",1935,1,A1," 479,000 ",8/2/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5451,39, ,A5,195 THROGS NECK BLVD                     ,            ,10465, 1 , -   , 1 ," 2,323 "," 1,620 ",1960,1,A5," 489,999 ",1/12/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5453,22, ,A5,2935 MILTON PLACE                        ,            ,10465, 1 , -   , 1 ," 1,800 "," 1,957 ",1960,1,A5," 381,000 ",5/31/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5487,87, ,A5,532 THROGGS NECK EXPRESS                 ,            ,10465, 1 , -   , 1 ," 1,881 "," 2,440 ",1960,1,A5, -   ,9/17/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5497,48, ,A5,258 THROGS NECK BLVD                     ,            ,10465, 1 , -   , 1 ," 1,800 "," 1,732 ",1960,1,A5," 459,800 ",1/12/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,2, ,A5,222 THROGS NECK BLVD                     ,            ,10465, 1 , -   , 1 ," 2,000 ", 960 ,1950,1,A5," 395,000 ",4/21/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,39, ,A2,200 THROGGS NECK BLVD                    ,            ,10465, 1 , -   , 1 ," 2,810 ", 884 ,1901,1,A2," 329,000 ",11/29/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,41, ,A5,204 THROGS NECK BLVD                     ,            ,10465, 1 , -   , 1 ," 2,248 ", 960 ,1901,1,A5," 300,000 ",3/3/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5501,17, ,A2,185 MEAGHER AVENUE                       ,            ,10465, 1 , -   , 1 ," 4,300 "," 2,128 ",1940,1,A2," 490,000 ",8/26/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5502,15, ,A2,389 PENNYFIELD AVENUE                    ,            ,10465, 1 , -   , 1 ," 2,500 ", 672 ,1940,1,A2," 380,000 ",12/27/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5504,32, ,A2,150 KEARNEY AVENUE                       ,            ,10465, 1 , -   , 1 ," 4,247 "," 1,544 ",1950,1,A2," 386,500 ",10/25/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5504,39, ,A5,160 KEARNEY AVENUE                       ,            ,10465, 1 , -   , 1 ," 1,589 "," 1,024 ",1955,1,A5," 295,000 ",6/7/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5505,4, ,A5,3068 HARDING AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,304 ", 960 ,1960,1,A5, -   ,11/15/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,104, ,A5,514 PRENTISS AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,292 "," 1,836 ",1960,1,A5," 455,000 ",9/29/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,145, ,A5,516 REYNOLDS AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,616 "," 1,836 ",1960,1,A5," 280,000 ",10/19/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,93, ,A5,273 REYNOLDS AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,038 "," 1,224 ",1960,1,A5," 439,000 ",11/7/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,198, ,A5,269 BLAIR AVENUE                         ,            ,10465, 1 , -   , 1 ," 3,525 "," 1,224 ",1960,1,A5," 112,500 ",1/12/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,216, ,A1,249 BLAIR AVENUE                         ,            ,10465, 1 , -   , 1 ," 5,600 ", 954 ,1925,1,A1, -   ,2/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,220, ,A2,235 BLAIR AVENUE                         ,            ,10465, 1 , -   , 1 ," 4,000 "," 2,690 ",1935,1,A2, -   ,2/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,241, ,A5,230 REYNOLDS AVENUE                      ,            ,10465, 1 , -   , 1 ," 1,800 "," 1,798 ",1960,1,A5," 360,000 ",10/31/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5519,16, ,A5,277 LONGSTREET AVENUE                    ,            ,10465, 1 , -   , 1 ," 3,245 "," 1,944 ",1960,1,A5," 10,000 ",11/15/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5519,36, ,A5,272 BLAIR                                ,            ,10465, 1 , -   , 1 ," 2,628 "," 1,944 ",1960,1,A5, -   ,7/14/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5519,63, ,S1,4251-4253 THROGS NECK EXPRESSW           ,            ,10465, 1 , 1 , 2 ," 3,040 "," 1,640 ",1920,1,S1, -   ,5/16/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5520,46, ,A5,366 PENNYFIELD AVENUE                    ,            ,10465, 1 , -   , 1 ," 2,838 "," 2,450 ",1998,1,A5, -   ,5/6/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5520,60, ,A2,404 PENNYFIELD AVENUE                    ,            ,10465, 1 , -   , 1 ," 4,920 "," 1,040 ",1950,1,A2," 262,000 ",2/9/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5520,64, ,A2,412 PENNYFIELD AVENUE                    ,            ,10465, 1 , -   , 1 ," 4,270 "," 1,040 ",1950,1,A2," 350,000 ",8/8/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5521,7, ,A5,3084 HARDING AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,727 "," 1,332 ",1955,1,A5, -   ,12/7/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5521,12, ,A2,151 PRENTISS AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,750 "," 1,948 ",1925,1,A2," 250,000 ",7/26/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5521,252, ,A1,3097 CHAFFEE AVENUE                      ,            ,10465, 1 , -   , 1 ," 3,742 "," 1,620 ",1955,1,A1," 500,000 ",11/18/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5524,99, ,A2,3087 HATTING PLACE                       ,            ,10465, 1 , -   , 1 ," 4,000 "," 1,426 ",1915,1,A2," 250,000 ",10/28/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5524,100, ,A2,3085 HATTING PLACE                       ,            ,10465, 1 , -   , 1 ," 3,000 "," 1,741 ",1930,1,A2," 345,000 ",1/20/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5524,100, ,A2,3085 HATTING PLACE                       ,            ,10465, 1 , -   , 1 ," 3,000 "," 1,741 ",1930,1,A2, -   ,1/20/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,53, ,A1,3229 GLENNON PLACE                       ,            ,10465, 1 , -   , 1 ," 2,062 ", 964 ,1940,1,A1," 270,000 ",4/28/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,114, ,A2,4380 LOCUST AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,500 ", 810 ,1930,1,A2," 200,000 ",5/12/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,115, ,A2,4382 LOCUST POINT DRIVE                  ,            ,10465, 1 , -   , 1 ," 2,500 ", 646 ,1930,1,A2, -   ,8/22/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,115, ,A2,4382 LOCUST POINT DRIVE                  ,            ,10465, 1 , -   , 1 ," 2,500 ", 646 ,1930,1,A2," 225,000 ",8/22/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,131, ,A2,3247 GIEGERICH PLACE                     ,            ,10465, 1 , -   , 1 ," 2,658 ", 630 ,1920,1,A2," 300,000 ",10/14/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,3, ,A2,3180 GIEGERICH PLACE                     ,            ,10465, 1 , -   , 1 ," 6,000 "," 1,820 ",1950,1,A2," 659,000 ",12/8/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,23, ,A1,3232 GIEGERICH PLACE                     ,            ,10465, 1 , -   , 1 ," 3,475 "," 2,220 ",1950,1,A1," 525,000 ",6/20/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,30, ,A1,3250 GIEGERICH PLACE                     ,            ,10465, 1 , -   , 1 ," 4,058 "," 1,898 ",1930,1,A1," 600,000 ",10/14/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,55, ,A5,3289 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,665 ",1955,1,A5," 495,000 ",6/27/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,56, ,A5,3287 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,665 ",1955,1,A5," 460,000 ",3/24/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,58, ,A1,3281 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,240 ",1915,1,A1," 325,000 ",10/11/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,58, ,A1,3281 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,240 ",1915,1,A1, -   ,7/30/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,82, ,A2,3193 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 3,700 "," 1,820 ",1950,1,A2," 385,000 ",2/22/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,40, ,A2,3236 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 3,303 ", 884 ,1925,1,A2," 439,000 ",9/27/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,41, ,A1,3232 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 3,303 "," 1,576 ",1925,1,A1, -   ,3/17/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,56, ,A1,3190 TIERNEY PLACE                       ,            ,10465, 1 , -   , 1 ," 13,625 "," 2,014 ",1950,1,A1," 811,000 ",6/21/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,415, ,A6,1 SCHUYLER TERRACE                       ,            ,10465, 1 , -   , 1 ," 1,160 "," 1,146 ",1920,1,A6," 295,000 ",2/26/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,420, ,A2,3088 ALAN PLACE                          ,            ,10465, 1 , -   , 1 ," 1,663 ", 468 ,1950,1,A2," 430,000 ",10/17/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,549, ,A2,3094 FERN PLACE                          ,            ,10465, 1 , -   , 1 ," 1,663 "," 1,264 ",1935,1,A2, -   ,6/2/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,550, ,A2,3096 FEARN PLACE                         ,            ,10465, 1 , -   , 1 ," 1,663 ", 677 ,1930,1,A2," 200,000 ",6/13/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,815, ,A6,10 SCHUYLER TERRACE                      ,            ,10465, 1 , -   , 1 , 980 , 487 ,1951,1,A6," 145,000 ",9/13/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5532,94, ,A1,935 REVERE AVENUE                        ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,258 ",1930,1,A1," 465,000 ",11/17/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5532,94, ,A1,935 REVERE AVENUE                        ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,258 ",1930,1,A1," 240,000 ",3/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5532,120, ,A1,916 CALHOUN AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,332 ",1925,1,A1," 440,000 ",2/18/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5533,20, ,A5,1043 CALHOUN AVENUE                      ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,326 ",1930,1,A5, -   ,12/2/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5533,74, ,A2,1052 QUINCY AVENUE                       ,            ,10465, 1 , -   , 1 ," 5,000 "," 2,110 ",1920,1,A2," 565,000 ",11/30/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,11, ,A5,1057 QUINCY AVE                          ,            ,10465, 1 , -   , 1 ," 1,800 "," 1,296 ",1960,1,A5," 440,000 ",11/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,12, ,A5,1055 QUINCY AVE                          ,            ,10465, 1 , -   , 1 ," 1,800 "," 1,296 ",1960,1,A5, -   ,12/6/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,22, ,A2,1029 QUINCY AVENUE                       ,            ,10465, 1 , -   , 1 ," 4,259 "," 2,106 ",1935,1,A2, -   ,11/14/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,102, ,A2,908 SWINTON AVENUE                       ,            ,10465, 1 , -   , 1 ," 3,300 "," 1,718 ",1950,1,A2," 430,000 ",2/16/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,103, ,A2,910 SWINTON AVENUE                       ,            ,10465, 1 , -   , 1 ," 3,300 "," 1,718 ",1950,1,A2, -   ,2/25/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5535,31, ,A2,1005 SWINTON AVENUE                      ,            ,10465, 1 , -   , 1 ," 3,742 "," 2,228 ",1950,1,A2," 555,000 ",12/16/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5535,95, ,A2,2781 LAFAYETTE AVENUE                    ,            ,10465, 1 , -   , 1 ," 5,504 "," 2,133 ",1915,1,A2," 348,500 ",9/22/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5535,106, ,A2,920 BRINSMADE AVENUE                     ,            ,10465, 1 , -   , 1 ," 3,600 "," 2,165 ",1955,1,A2, -   ,8/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5536,78, ,A2,931 BRINSMADE AVENUE                     ,            ,10465, 1 , -   , 1 ," 3,600 "," 2,165 ",1945,1,A2, -   ,7/8/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5536,78, ,A2,931 BRINSMADE AVENUE                     ,            ,10465, 1 , -   , 1 ," 3,600 "," 2,165 ",1945,1,A2," 349,000 ",3/11/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5537,108, ,A5,944 BALCOM                               ,            ,10465, 1 , -   , 1 ," 2,000 "," 2,020 ",1945,1,A5, -   ,5/26/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5537,175, ,A5,949 HUNTINGTON AVENUE                    ,            ,10465, 1 , -   , 1 ," 2,150 "," 1,417 ",1950,1,A5, -   ,5/19/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5544,29, ,A1,817 REVERE AVENUE                        ,            ,10465, 1 , -   , 1 ," 4,075 "," 2,192 ",1930,1,A1," 189,856 ",12/8/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5544,40, ,A5,2869 PHILIP AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,200 "," 1,641 ",1950,1,A5," 325,000 ",9/28/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5544,67, ,A5,862 CALHOUN AVENUE                       ,            ,10465, 1 , -   , 1 ," 1,800 "," 2,068 ",1960,1,A5," 426,000 ",11/3/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5545,24, ,A2,839 CALHOUN AVENUE                       ,            ,10465, 1 , -   , 1 ," 3,600 "," 1,050 ",1945,1,A2," 385,000 ",10/3/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5545,68, ,A2,848 QUINCY AVENUE                        ,            ,10465, 1 , -   , 1 ," 2,500 ", 900 ,1925,1,A2, -   ,4/1/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5545,182, ,A5,2832 PHILIP AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,000 "," 1,487 ",1955,1,A5," 405,000 ",10/3/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5546,81, ,A5,2806 PHILIP AVENUE                       ,            ,10465, 1 , -   , 1 ," 1,452 ", 960 ,1950,1,A5," 305,000 ",2/12/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5546,131, ,A1,2825 CROSS BRONX EXPRESSW                ,            ,10465, 1 , -   , 1 ," 4,331 "," 1,600 ",1988,1,A1," 520,000 ",7/18/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5546,141, ,A5,2803 PHILIP AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,000 "," 1,592 ",1945,1,A5," 429,000 ",12/9/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5547,25, ,A1,823 SWINTON AVENUE                       ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,388 ",1925,1,A1," 280,000 ",7/7/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5547,45, ,A2,824 BRINSMADE AVENUE                     ,            ,10465, 1 , -   , 1 ," 2,500 "," 1,140 ",1920,1,A2," 311,000 ",3/25/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5547,128, ,A1,2775 CROSS BRONX EXPRESSW                ,            ,10465, 1 , -   , 1 ," 5,025 "," 1,620 ",1945,1,A1, -   ,12/20/2016
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5559,106, ,A2,2469 SENGER PLACE                        ,            ,10465, 1 , -   , 1 ," 5,000 "," 1,118 ",1925,1,A2," 278,850 ",12/13/2016
